timestamp,enfant,parent,"Q_CPT_NRJ (l/h)","PUI_CPT_NRJ (kw)","TP_ENT_CPT_NRJ (°)","TP_SORT_CPT_NRJ (°)"
"January 6th 2017, 21:00:00.000",210,240,4.425,346.3,151.306,82.806
"January 7th 2017, 00:00:00.000",210,240,3.79,305.217,150.361,79.961
"January 7th 2017, 03:00:00.000",210,240,3.578,294.65,150.461,78.561
"January 7th 2017, 06:00:00.000",210,240,3.662,303.372,152.067,79.722
"January 7th 2017, 09:00:00.000",210,240,4.226,340.439,153.156,82.589
"January 7th 2017, 12:00:00.000",210,240,4.704,366.9,152.183,83.906
"January 7th 2017, 15:00:00.000",210,240,4.561,342.278,148.678,83.45
"January 7th 2017, 18:00:00.000",210,240,4.661,342.294,147.889,83.122
"January 7th 2017, 21:00:00.000",210,240,4.021,319.178,150.744,81.311
"January 8th 2017, 00:00:00.000",210,240,3.618,296.083,150.489,79
"January 8th 2017, 03:00:00.000",210,240,3.554,284.267,149.822,79.833
"January 8th 2017, 06:00:00.000",210,240,3.383,279.661,150.039,77.611
"January 8th 2017, 09:00:00.000",210,240,3.933,307.206,149.583,80.678
"January 8th 2017, 12:00:00.000",210,240,5.16,342.55,142.156,83.906
"January 8th 2017, 15:00:00.000",210,240,4.742,323.828,142.883,82.883
"January 8th 2017, 18:00:00.000",210,240,4.522,321.256,144.583,82.356
"January 8th 2017, 21:00:00.000",210,240,4.211,312.183,146.728,81.833
"January 9th 2017, 00:00:00.000",210,240,3.623,279.25,146.883,79
"January 9th 2017, 03:00:00.000",210,240,3.803,274.033,147.2,86.006
"January 9th 2017, 06:00:00.000",210,240,3.312,274.994,151.522,78.511
"January 9th 2017, 09:00:00.000",210,240,3.37,277.2,151.111,78.622
"January 9th 2017, 12:00:00.000",210,290,3.772,303.544,149.706,79.817
"January 9th 2017, 15:00:00.000",210,290,3.478,278.95,148.961,78.733
"January 9th 2017, 18:00:00.000",210,290,3.532,281.65,149.456,79.594
"January 9th 2017, 21:00:00.000",210,290,3.907,300.1,148.428,81.25
"January 10th 2017, 00:00:00.000",210,290,3.218,247.161,145.383,79.728
"January 10th 2017, 03:00:00.000",210,290,3.749,256.383,143.156,83.344
"January 10th 2017, 06:00:00.000",210,290,3.958,311.517,148.906,81.789
"January 10th 2017, 09:00:00.000",210,290,4.051,308.15,146.678,79.9
"January 10th 2017, 12:00:00.000",210,290,3.598,267.344,144.522,79.65
"January 10th 2017, 15:00:00.000",210,290,3.355,260.989,148.189,80.206
"January 10th 2017, 18:00:00.000",210,290,3.558,274.794,150.544,80.317
"January 10th 2017, 21:00:00.000",210,290,3.902,296.667,147.133,80.872
"January 11th 2017, 00:00:00.000",210,290,3.576,247.6,139.667,79.128
"January 11th 2017, 03:00:00.000",210,290,3.312,232.439,137.4,75.994
"January 11th 2017, 06:00:00.000",210,290,4.203,270.578,137.022,80.428
"January 11th 2017, 09:00:00.000",210,290,3.989,260.517,138.283,80.133
"January 11th 2017, 12:00:00.000",210,290,3.349,259.533,145.522,77.6
"January 11th 2017, 15:00:00.000",210,290,3.304,254.789,145.983,78.361
"January 11th 2017, 18:00:00.000",210,290,3.623,277.983,147.361,79.983
"January 11th 2017, 21:00:00.000",210,290,3.377,268.061,148.111,78.778
"January 12th 2017, 00:00:00.000",210,290,3.226,235.4,145.583,82.111
"January 12th 2017, 03:00:00.000",210,290,3.463,237.133,143.65,84.906
"January 12th 2017, 06:00:00.000",210,290,3.805,281.839,145.756,81.383
"January 12th 2017, 09:00:00.000",210,290,3.226,257.267,148.294,78.622
"January 12th 2017, 12:00:00.000",210,290,3.534,259.189,143.422,78.883
"January 12th 2017, 15:00:00.000",210,290,3.329,242.867,143.883,78.511
"January 12th 2017, 18:00:00.000",210,290,3.536,273.222,146.344,79.472
"January 12th 2017, 21:00:00.000",210,290,3.836,288.322,147.033,81.261
"January 13th 2017, 00:00:00.000",210,290,3.11,251.967,147.117,76.317
"January 13th 2017, 03:00:00.000",210,290,2.815,233.778,147.039,75.1
"January 13th 2017, 06:00:00.000",210,290,3.388,278.067,150.622,78.728
"January 13th 2017, 09:00:00.000",210,290,3.661,296.767,151.533,80.594
"January 13th 2017, 12:00:00.000",210,290,3.606,281.383,148.694,80.317
"January 13th 2017, 15:00:00.000",210,290,3.675,286.939,147.867,79.378
"January 13th 2017, 18:00:00.000",210,290,3.751,300.067,150.517,80.739
"January 13th 2017, 21:00:00.000",210,290,3.739,301.328,150.272,79.739
"January 14th 2017, 00:00:00.000",210,290,3.363,276.8,149.55,77.694
"January 14th 2017, 03:00:00.000",210,290,3.067,249.856,147.089,76.106
"January 14th 2017, 06:00:00.000",210,290,3.154,266.678,150.844,77.011
"January 14th 2017, 09:00:00.000",210,290,4.12,319.767,149.433,81.311
"January 14th 2017, 12:00:00.000",210,290,4.933,328.372,143.156,83.3
"January 14th 2017, 15:00:00.000",210,290,4.316,300.944,143.022,81.7
"January 14th 2017, 18:00:00.000",210,290,4.637,285.578,136.5,82.078
"January 14th 2017, 21:00:00.000",210,290,3.918,303.694,148.283,81.244
"January 15th 2017, 00:00:00.000",210,290,3.756,291.967,148.039,80.006
"January 15th 2017, 03:00:00.000",210,290,3.392,264.544,145.917,77.8
"January 15th 2017, 06:00:00.000",210,290,3.677,278.911,145.261,78.806
"January 15th 2017, 09:00:00.000",210,290,4.366,313.528,145.35,82.494
"January 15th 2017, 12:00:00.000",210,290,5.782,335.789,138.878,84.772
"January 15th 2017, 15:00:00.000",210,290,4.923,335.256,143.233,83.45
"January 15th 2017, 18:00:00.000",210,290,5.187,345.383,142.939,84.417
"January 15th 2017, 21:00:00.000",210,290,4.964,332.567,142.667,83.606
"January 16th 2017, 00:00:00.000",210,290,3.424,261.1,144.311,77.644
"January 16th 2017, 03:00:00.000",210,290,3.38,258.433,144.694,77.839
"January 16th 2017, 06:00:00.000",210,290,3.957,291.211,145.428,80.606
"January 16th 2017, 09:00:00.000",210,290,4.478,311.483,143.811,82.572
"January 16th 2017, 12:00:00.000",210,290,4.424,298.656,141.65,81.45
"January 16th 2017, 15:00:00.000",210,290,6.615,295.944,125.289,84.35
"January 16th 2017, 18:00:00.000",210,290,4.449,313.694,144.406,82.483
"January 16th 2017, 21:00:00.000",210,290,4.254,325.889,148.967,82.05
"January 17th 2017, 00:00:00.000",210,290,3.841,298.278,148.194,80.167
"January 17th 2017, 03:00:00.000",210,290,3.374,267.894,147.167,77.822
"January 17th 2017, 06:00:00.000",210,290,4.226,324.061,148.944,81.372
"January 17th 2017, 09:00:00.000",210,290,4.834,355.178,148.294,83.828
"January 17th 2017, 12:00:00.000",210,290,4.607,345.078,149.394,83.733
"January 17th 2017, 15:00:00.000",210,290,4.317,332.039,149.683,82.328
"January 17th 2017, 18:00:00.000",210,290,5.386,359.333,145.256,85.128
"January 17th 2017, 21:00:00.000",210,290,4.947,360.244,148.644,84.694
"January 18th 2017, 00:00:00.000",210,290,4.145,320.378,149.678,82.044
"January 18th 2017, 03:00:00.000",210,290,3.704,308.05,152.672,80.089
"January 18th 2017, 06:00:00.000",210,290,4.421,346.783,151.617,82.772
"January 18th 2017, 09:00:00.000",210,290,4.178,353.111,152,75.689
"January 18th 2017, 12:00:00.000",210,290,6.028,336.244,125.733,75.222
